id_str,feat_pca_0,feat_pca_1,feat_pca_2,feat_pca_3,feat_pca_4,feat_pca_5,feat_pca_6,feat_pca_7,feat_pca_8,feat_pca_9,feat_pca_10,feat_pca_11,feat_pca_12,feat_pca_13,feat_pca_14,feat_pca_15,feat_pca_16,feat_pca_17,feat_pca_18,feat_pca_19,feat_pca_20,feat_pca_21,feat_pca_22,feat_pca_23,feat_pca_24,feat_pca_25,feat_pca_26,feat_pca_27,feat_pca_28,feat_pca_29,feat_pca_30,feat_pca_31,feat_pca_32,feat_pca_33,feat_pca_34,feat_pca_35,feat_pca_36,feat_pca_37,feat_pca_38,feat_pca_39,label,label2
102045465_-520178375269149805,-0.070021591,6.449518821,-8.820573637,-2.569336138,-3.598305459,-1.818293497,4.734913883,0.971078038,-1.304986959,-9.007113839,0.717023727,-1.341605411,-6.646719739,-6.478576298,1.668908997,-2.453704588,-2.463366871,-1.169158836,2.725690806,-0.829092032,0.385703867,-0.868225359,0.762977847,1.013943575,-2.140435346,1.885107966,0.950060775,-2.621228394,0.120893382,-0.571769524,-0.187973109,-1.216137663,-1.26270059,-0.224934739,-1.326705631,-0.406156706,0.569108023,-1.22004776,0.74864911,1.739536007,0,1
102045465_-520552934271795515,5.772556438,-1.649588483,3.86731343,-4.926749555,-3.203132983,-0.78247245,1.872710145,-3.040006038,-1.800895012,-0.478508024,-2.140117987,1.17359156,-0.229698176,-2.893896897,0.507971622,-0.742484346,1.160400675,-2.09693927,-0.217828945,-0.906795227,2.300829031,-1.397485703,1.381130777,0.757710706,0.07042146,0.548359829,1.47058448,-0.464022312,0.419743352,-0.418575186,0.691437881,-0.789791626,0.212077576,1.114336673,-0.213506559,0.380681909,1.008051101,-0.061446864,0.417415026,0.556672173,0,1
102045465_-520794145268965215,-1.456185669,-4.492889979,2.944423421,-0.889196309,-0.790869379,2.002885475,-1.755290072,0.151783866,3.305089779,-0.471321654,-0.523864951,-1.350704915,0.852131846,2.470353402,2.318046131,1.293690683,0.93915811,-1.904750266,1.168026591,0.577978845,0.540383278,0.323041814,1.339773319,0.440717677,0.493603325,2.329972393,0.616629274,1.27586162,0.894702124,0.597642421,-0.164952011,1.277980294,-0.515698898,-1.040918374,-1.819015798,-1.40246227,-0.977664571,-0.85021125,0.476662481,-0.98088044,0,1
102045465_-520915997268295662,0.677794334,5.706510063,4.7735677,0.771451716,3.190415334,3.597359767,5.657314514,-4.440406371,1.6485772,-1.991139435,-1.250090714,-1.559826814,-1.148481282,-2.598961326,1.529961482,-2.567414633,2.456010444,-0.010215598,-0.38082366,-1.414897182,-1.322991855,-1.106370089,0.898529352,0.422709124,-1.128070286,-1.67052539,0.08740452,-1.888795735,-0.729114119,-0.153538062,-0.639458258,-0.653374244,0.48931772,-1.02489155,0.204572653,-0.57501285,0.430348563,-1.126945658,0.414998672,-0.554838782,0,1
102045466_-523563839268988940,-3.13551482,5.888939182,4.915883583,5.85736313,1.314614335,2.678050724,3.264622636,-2.772850719,1.560283136,2.127986761,-1.098977731,-4.290187229,-1.086831877,-1.064580552,1.330439257,0.317760973,-0.187555792,1.451582582,-3.833790544,-0.544807857,0.837409306,-0.685823909,-0.269699276,-0.313414817,-0.206701428,-0.72730687,1.29930571,-1.16186,-1.609327599,-0.465412253,-1.601578628,-0.087032711,-1.044392901,-0.668968396,-0.474715094,0.503751656,-0.075357291,0.664435498,-0.619849998,0.011762703,0,1
102045466_-523813101268734044,-1.775606169,2.399574309,0.792473988,-0.963431627,-0.491840272,1.181712129,2.412696811,-2.648315578,-1.846670755,0.950366377,-0.985573911,3.24865464,0.884857331,-2.287217932,-0.842426735,-0.188622657,2.458558202,-1.249928293,-0.065049538,0.648439623,0.395292611,-1.128454591,1.44534929,1.163918864,-0.199026452,1.17454428,0.589014855,0.210260048,-1.344951963,0.801060578,1.845998721,-1.87529562,-1.773726893,0.284072677,0.954721611,0.363642218,2.18378231,1.33270326,-0.673124406,1.262705845,0,1
102045466_-524323030271818651,-9.094389174,2.525555171,3.05151529,5.676731552,0.372801902,0.501367603,6.714406342,-6.057529348,-0.975465344,1.821291119,2.157064959,-0.063544574,0.805487438,0.669671016,-0.90823065,0.56107937,-1.900098636,-0.353302092,-1.430104515,0.579358607,0.530233443,-0.53462568,1.186150712,-0.088487591,0.468299715,-0.943960299,0.954855381,-0.185290814,0.520448578,0.704574726,0.657120432,0.661985882,0.267904853,-0.567811332,0.388259678,-0.063735301,0.219527441,-1.680721904,-0.410366263,-0.324113222,0,1
102045466_-524328552271817878,-6.994496954,3.2728959,5.4875271,3.945059498,0.574583911,-0.350651469,4.307171286,-6.185871868,0.234557638,3.443156485,2.531103916,1.36783703,0.710858945,1.371325835,0.419198358,0.595264175,-1.180854411,-0.719572665,-0.283943214,0.369569799,-0.435392162,-0.42741356,1.062647899,-1.602018345,0.927492272,-0.430697938,1.047057678,-1.305531973,0.783620033,0.697349392,0.152232306,0.505847465,-0.442178007,-0.824371399,1.024110933,0.130579602,-2.039409134,-2.146362435,-0.476872752,-1.860385723,0,1
102045466_-524481935269353050,4.047528943,9.240275176,-4.575277393,0.958224301,5.461064025,0.580147264,-0.14298918,1.17025972,-5.978775419,-0.099346066,-0.117607312,-2.211114309,-3.357928036,-0.38159099,-0.393759048,0.011247116,-0.143050249,-1.230378016,1.203598268,-0.990695241,0.055339361,0.832946414,0.242140695,-0.45108282,-0.340947749,1.101368029,-1.009150931,0.167275981,-0.395009228,1.506525051,-1.024298985,0.714758909,0.07863744,-0.481965259,-0.611262409,-0.68612337,-0.394135457,-0.922221645,0.113092668,0.538397262,0,1
102045466_-524548910268005407,-11.03460582,-0.825965674,-2.495423571,5.436692266,3.83617005,0.67166153,3.585957622,-0.75409343,-1.29157488,3.160327421,-2.683807292,-3.169885208,-0.545041487,-0.705500725,-0.724186257,0.692946044,-0.425778325,0.246375238,-0.449638691,-0.562144405,0.802634098,-0.265502427,0.19546044,-0.016695724,0.631560331,0.425887128,0.63163553,-0.273850164,1.566791696,0.250510845,1.49902446,0.27130745,0.426656804,1.076790592,0.684186055,0.652386484,1.633717515,0.362831304,0.165742661,0.292290223,0,1
102045466_-526160809272093912,-3.339586716,-5.7638534,1.734604303,-3.648489163,2.400774164,5.927757339,-0.241082268,0.393621393,-1.508338473,0.679923325,-0.110285851,-2.520915973,-1.431694794,-0.117153895,-0.576467241,0.134786341,-0.596142528,-0.4531291,-0.139575105,0.581365691,-0.156094471,0.507306679,1.774757454,0.919890049,0.688986809,0.492260442,0.465642027,0.153704398,-0.395002497,0.893054851,-0.067117421,-0.35499125,0.167521242,0.25108548,0.744084895,-0.194476321,-0.404914857,-0.025861578,-0.072658203,0.049172495,0,1
102045466_-526282419271809071,4.904615972,7.660701772,1.794213346,2.981680857,6.175561887,1.89769573,2.094285616,-6.37219584,1.410475813,0.345469414,-1.207530239,-0.627872725,-1.860501526,2.712453854,0.278024071,0.859030861,1.15789037,0.885390985,-0.651971702,-0.526426449,-0.210023049,-0.756275396,-1.257467264,-0.822417028,-0.975398338,-0.202176311,-0.981642972,0.164560457,-1.683169823,0.449111977,-0.464451274,0.017605209,2.383994463,-0.049831349,0.688606894,-1.125393318,-1.23E-04,0.061603598,1.506010652,0.085173675,0,1
102045466_-526554630272015883,2.414346608,4.404608912,3.157412379,-2.497263503,3.59816039,-0.207373501,-0.603297372,-2.31609513,-1.147373895,1.065850059,-1.106792077,2.218803021,-0.96335185,1.710902902,-0.472567499,1.262135707,0.157158833,0.117164724,-1.015766533,-0.131882029,-0.248983589,-0.242130588,-0.001998153,0.075986749,0.174173714,0.869330082,-0.51625189,1.199814669,0.154949736,-0.547392051,-0.185449685,0.166005848,0.80792426,0.4890599,0.114448201,-0.799575525,0.664376659,-0.017201289,-0.477694325,-0.673690573,0,1
102045467_-528020291268395623,-7.38580224,-2.937881775,-0.141974605,-3.464061613,0.165581707,4.594065103,-0.379950243,-0.358436918,0.743608954,0.553022455,1.104973353,-1.890785177,-0.214425889,-1.89311109,-0.602351849,0.321382593,-0.716923644,0.066796345,-0.726569778,0.318449898,-1.658907399,-0.496116758,0.622848476,-1.253924006,0.757885481,-0.584037275,0.109391499,-0.383106659,-0.099097422,-0.485290598,-0.762897699,-1.226550725,0.033507018,0.170843384,0.160552338,-0.700863471,-0.331270352,0.175758314,0.082531344,0.464239072,0,1
102045467_-529964798269418977,-2.352017523,3.453603736,2.209210283,-2.591644325,1.407385241,2.933909435,3.869317008,0.872843277,-3.343542753,-1.382367096,-2.400289718,-2.308082943,1.323048409,-1.334385928,0.610051851,0.216939591,1.897439435,-1.615722217,0.158216483,-2.240742695,-0.836216986,0.115751683,2.032875375,-0.190228714,-0.359847303,-0.430481133,0.20505549,-0.514228172,-0.221380666,0.586604262,0.854420069,-1.233858163,-1.161566267,-0.012306817,0.204098514,0.314085079,0.255164994,0.917156926,-0.017396111,0.048278213,0,1
102045467_-531367291270578301,3.358515837,7.479389157,-2.620126667,-1.783781362,-5.203824828,-4.204128557,0.774591386,-1.166848124,1.996834873,-1.904748886,-3.047532944,-1.520627091,-2.952381224,1.737843595,0.588656371,0.635124837,-0.695245208,0.591482681,-0.346772791,0.551473419,-0.285906274,-0.420984272,1.343014612,1.524540024,-1.745249506,1.371041524,0.945118246,-0.87382032,-1.064308229,-0.206112655,0.141172174,-0.044583475,0.023936654,0.227503658,0.381051637,-1.041542707,0.356846199,1.151261694,0.15314169,-0.796584305,0,1
102045467_-531651852271599771,-11.24095575,-0.740537231,-1.498787136,3.712300912,-0.430023225,-0.433621925,4.650076172,-1.724246986,-2.527060686,0.305765078,0.163881946,-1.560496075,0.253333177,-0.868997144,-1.535574007,0.53467012,-0.230622617,-0.095619241,-0.298655489,0.656704303,1.337132384,-0.643524449,1.372090088,-0.653687458,0.286222166,-0.462685255,-0.013226418,0.76926565,0.976928123,-0.084985578,1.96033892,0.309745469,0.592553562,-0.030725881,-1.117617329,0.161809897,1.481311136,-0.903177507,0.339191659,1.054305779,0,1
102045468_-534358401268873067,-4.625468101,4.088818199,3.271479706,4.944170405,-0.549461807,-0.630574959,-3.605340328,4.33648222,2.004414101,1.86021317,0.4288122,-1.493395329,1.92524349,0.646370398,0.287714848,-1.635487247,-0.722441229,-2.043295941,0.319675021,-0.224295596,-0.304706201,-0.959320501,1.781774249,0.048450573,-0.452488534,0.749868995,1.306555651,1.301296473,-0.108674556,-1.13121554,0.320200477,-0.164311783,-0.376490466,-1.403041192,-1.09224777,-0.114267806,-0.129945499,-0.207082997,-0.401105851,0.337498639,0,1
102045468_-534600198271293364,-8.804763761,0.986972237,0.813337983,5.845965388,2.238773335,2.155576238,5.138029923,-3.638669984,0.198195929,2.531804097,-1.17273963,-1.751841836,0.331400311,-0.399011027,-0.422771192,1.585378657,-1.055496756,-0.480945535,-1.236496259,-0.18039523,0.717961902,-0.585791838,0.689980723,-0.16224065,1.521521441,0.219510147,0.824734204,-0.769623805,1.322413466,0.745964429,0.84015222,0.210838987,0.420084288,0.195528775,0.102311701,0.010321168,0.359846522,-0.444291493,-0.465571818,0.358893618,0,1
102045468_-534612126271289345,0.283782241,-5.436459803,3.507425093,1.181245087,2.64348332,4.981058951,0.541203935,-1.218535489,2.356052288,-0.901920035,-0.933926204,-1.783282043,1.319563451,1.529200009,0.813095147,0.819216577,-0.387553794,-1.584956017,0.570932327,0.758803364,0.474933988,0.882075162,1.259350609,1.596241834,0.251489846,1.799931932,0.184053901,-0.235092383,1.273965082,1.169382088,0.226596022,0.602379296,0.13477,-0.681965933,-0.217146098,-0.149616946,-0.353048394,0.744407026,0.259125013,-0.332025884,0,1
102045468_-535341800271613254,-4.413154554,-0.004005252,2.960229569,0.100041416,2.048544283,5.366351956,3.313329479,-2.526860458,-2.894408245,3.144715241,-1.289840597,-1.98621646,-1.026115635,0.613656786,-1.152381458,2.488158796,-0.206147307,0.080103839,-0.525927826,-0.029336166,-0.466613957,-0.501458951,2.166811719,-0.557795279,1.548807274,0.695837579,0.231753489,-0.734266674,0.102157935,0.74210904,0.284398648,-0.359518347,-0.435021693,0.029551338,0.010217496,0.282471616,-0.60645224,0.49516718,-0.850966309,-0.157054927,0,1
102045468_-535525690269041282,-9.995221684,-2.935665894,-1.166508935,0.424054138,1.585277906,4.167743029,-0.241322457,0.095447222,0.666900447,2.318075169,-0.480192518,-2.633782217,-0.903094657,-2.47110393,-0.307215343,1.078939102,-0.88079007,-0.243204334,-1.758273421,0.429433704,-0.24005968,-0.770085009,0.862165539,-1.257897407,0.949654817,0.236205195,1.161442218,0.269321141,-0.417745239,0.579367987,-0.034979288,-1.174304177,0.914994978,0.088155565,0.471474816,-0.677109281,0.592323106,0.789602917,-0.635455271,-1.083789172,0,1
102045468_-535850797268396974,-5.54850506,-1.919081416,2.238995143,-3.462720161,0.788825998,1.963761811,0.820233217,-0.653544481,-3.864418557,0.979159982,0.294404017,-1.293179573,-0.827897097,-0.252259127,-0.793991482,0.94645684,0.057440033,-0.165594502,-0.095814057,-0.189768868,-0.452298483,-0.274590276,1.503867942,0.359438885,-0.298837504,0.329181499,0.357734551,0.908834494,-0.974698387,0.295762558,0.365708929,-0.722113342,-0.363551281,-0.04922939,-0.116307543,0.722029742,-0.298221388,0.346937799,-0.407457606,0.496851365,1,0
102045468_-536424598271879461,-5.80876592,4.206441049,-1.180584253,0.234257667,0.405768103,-4.450518477,2.71393097,3.329085961,-2.664875032,-3.55851702,-1.684107809,0.012756048,-1.707502131,-0.245029513,-0.500476066,-1.184144871,0.453038851,0.227140327,0.731518251,0.286685016,0.05886714,0.892628409,1.428598687,0.400962007,-1.207907092,-0.118018857,0.05386306,-0.91203539,0.462947059,0.707415082,-0.566763347,-0.240270941,0.226541389,-0.274293704,-0.70905017,0.203053945,-0.595023028,-0.143020214,0.280567711,0.364288697,0,1
102045468_-536440857272232644,-0.849063081,-0.272194618,3.818100467,-0.865322045,-0.323297475,3.86729262,3.64898284,1.127521265,0.189221204,-2.063768977,-1.330833123,-0.451562558,-2.217257934,-3.99791453,0.446692635,2.47279145,2.461831437,-0.805051453,-0.522423377,-0.198872131,0.426365485,-0.013820312,0.269111143,0.758957464,-0.43517718,-0.407666176,2.124176153,-1.163835719,-0.1129841,0.421900979,0.667551413,-1.198403611,-2.382081461,-0.887243869,-0.783477327,-0.446072556,0.362470368,-0.195924172,0.360469115,0.206508128,1,0
102045468_-536936498272311922,4.748055704,7.752604592,-6.168184446,-1.85834329,-3.868709668,-2.370960267,1.226624072,0.268456474,0.872956285,-3.309986792,-0.475328309,-3.333155633,-2.095269315,0.939225325,1.406054833,0.678426117,-0.859465441,-1.630282312,-0.774052949,-0.497258976,-1.319555726,-0.40350918,-0.279708679,0.920592579,-1.453838129,1.157134669,1.153137155,-0.903117179,-0.365914769,0.24635792,0.547470047,0.112984829,-0.222934712,-0.446234044,0.346264802,0.136363574,0.102949645,0.324328352,1.149375274,-0.397649163,0,1
102045468_-537091225267775859,-5.901393129,3.367235566,-4.6058503,3.804071775,6.745064737,0.08578854,4.094671863,1.243444202,-3.885328353,0.024115196,-3.654958448,-1.613726149,-2.570161691,-0.721364909,-1.729804608,-0.804771746,0.203266541,2.74374646,1.786884685,-0.655341374,0.678053536,0.965296061,0.315111781,-0.253045841,0.815906713,-0.27930812,0.325843948,-1.794632056,1.295781991,1.681322757,0.640211059,-0.945765647,-0.839002087,0.02506807,-0.208740156,0.135040569,0.369188265,-0.434645069,0.65136364,0.716241914,0,1
102045468_-538071024267990526,-12.66550608,-4.249050189,-6.078185008,2.209000221,-0.910364582,-2.628072832,1.845359644,0.165948196,-0.193231889,0.362970776,-0.318980852,-1.648523373,-0.665651042,-0.78148708,-1.420979779,-1.206304133,0.137540269,-0.399349,0.726733302,1.001756013,0.970870175,0.211984755,-1.949044395,-0.277023263,0.091793767,0.069263428,-0.864348265,-0.159284824,0.324831339,-0.378431372,-0.037990651,0.259231005,0.424919498,1.096369167,-0.456854597,-0.237357454,1.490006237,-0.477062144,0.108541214,0.74787104,0,1
102045468_-539147697270960178,5.321896282,6.727877368,5.033361627,-0.869705629,3.079289995,-0.83730609,1.20323444,-2.975506894,-3.605870203,-0.727489523,-0.578211067,-0.384751687,-4.833230713,-3.204510739,4.017063705,-0.348699972,0.80720418,-0.770069297,1.021756977,-1.232260365,0.459540887,0.31674154,-0.384983975,-0.474100343,0.229161704,-0.209013583,-0.721443429,0.774976893,1.37722951,-0.169850214,-0.452076482,0.160674319,1.361640509,0.227310692,-0.13093889,-0.249539208,-1.067360033,0.347646434,0.807472891,-0.427784332,0,1
102045469_-539798853268235256,4.5607533,6.690325987,-2.763441732,0.043551432,3.335049397,-1.348815542,-3.163401156,-1.40950699,-1.109065675,-0.392090298,3.596999,0.242167395,0.665827457,0.864849359,0.463987482,2.357017428,-0.676317842,-1.06482608,-2.26036289,0.441648265,0.287853359,0.301849602,-1.082015125,0.20361444,0.831263862,0.364664397,-0.127456093,0.978739635,-0.157457414,0.74963262,-0.685030688,0.12569739,0.952655653,-0.282454462,-0.419921181,-0.734244114,-0.292493879,0.091935425,-0.183953628,-0.142688448,0,1
102045469_-540938357270978628,0.337963032,5.34695573,-5.559166011,-1.50835167,-1.656816602,-2.320454381,2.717312577,0.903787777,-0.833945589,-3.387181616,-2.131091906,-0.90616695,-5.478237514,-0.618973416,-0.657735192,-0.97113907,-2.03155313,-1.007386151,0.940431855,0.128838195,0.05037741,1.028148918,0.674200716,-0.398983224,-1.094068634,1.490388529,1.606799787,-1.60712757,0.347346595,1.031912599,-0.026316472,0.011166622,-0.67726485,0.047903272,-0.969392594,-0.401193781,-0.417668828,-0.212202562,0.073203188,0.14761045,0,1
102045469_-542187572267954892,9.013966593,10.4765816,-11.15197901,-0.718124619,-1.916145665,2.61300808,3.275893275,-9.745842617,3.330421606,-1.333253791,4.222264977,-0.794001419,-2.595132751,1.725570669,-1.571672545,3.197649401,-6.904720658,-1.228867987,1.961353602,-0.893429776,0.2305262,2.955520928,-0.459736643,0.464445061,-4.924559582,2.75125544,-1.787659438,0.023236978,-0.695035244,-0.388628021,2.438825747,0.061645559,-1.152538529,0.490729897,1.167464373,0.66433112,1.737394014,0.340752847,0.386194293,0.668516195,0,1
102045469_-542496287267637035,-6.359553918,0.640453661,2.638338421,0.454438079,2.572559258,3.381520325,3.305228577,-0.576526923,-1.372782525,0.963411989,-1.364977013,-1.953430124,0.387029479,0.107592703,-0.511421338,2.503063766,-0.873458408,-0.1751891,-0.642502816,-0.677728187,-0.33794916,-0.947537154,1.514427381,0.493229946,0.318912665,0.636804919,0.389293688,0.258660059,-0.218460852,0.028275151,0.193921851,-0.623273176,-0.185446859,-0.363743585,0.172963064,0.251996883,-0.288299533,0.550135585,-1.267749974,0.294342897,0,1
102045469_-543007907271960088,1.331521469,5.814075104,-9.212520306,-1.33417075,-1.643079263,-2.129542425,2.480746006,-1.262470399,1.166837405,-4.521916029,1.923309518,1.48879042,-1.029653465,0.770535588,-1.234321802,1.173226226,-3.934543082,0.285900845,0.563243846,0.987237427,-0.722091743,0.626417107,-1.029207516,-1.2153784,-0.197509304,1.123130811,0.449180041,-0.62866789,-0.508162338,0.551386307,0.885977725,-1.200657534,-0.534726151,0.779846193,0.069875977,0.664320277,0.791866404,0.819387865,0.816556707,-0.838468295,0,1
102045469_-543142267267705602,-8.545960057,1.313889963,-2.638504813,3.906000259,3.371221205,-1.116320277,4.420104741,0.386511336,0.467250307,-1.182262934,-3.617456767,-0.855576137,-0.200744918,-0.881544109,-0.931330943,0.544471342,0.032061376,1.181704046,0.083927074,-0.333866703,1.196416939,-0.207587303,0.17749388,-0.246087084,0.183918271,0.362554774,0.20655281,-1.022036035,0.832158317,0.625832096,0.214983764,-0.819356441,0.173238233,-0.080674188,-0.65024606,0.187265681,1.300463168,-0.357356023,-0.096902625,0.63684918,0,1
102045469_-543612499268694856,4.890085952,6.161203002,-12.68961942,-3.694356336,-6.784658796,-1.998899917,0.811017443,-2.680941565,4.281286406,0.369495894,-0.178805781,-0.045379175,-1.117960354,0.400679344,-0.051307335,0.215400317,-3.61767275,-1.155345029,0.421281038,0.675461255,-1.305728661,-1.402735571,-1.384947675,1.623637441,-0.946045935,0.900425899,-0.972461167,-0.710876788,-0.887410203,-1.404617616,1.641836546,-0.286800223,-1.787646246,-0.571870993,-0.045486585,0.512062907,0.50588424,0.460726713,0.473890546,-0.043131245,0,1
102045470_-545076614270285200,-0.804756597,5.734293864,1.672197433,0.561252556,4.984418517,-0.616533261,3.602613626,-0.083192745,-3.157579492,0.414482099,-2.525067579,1.374755098,-3.117474099,1.615692569,-0.681022124,0.33142769,-1.263064039,0.654962565,1.204403912,-0.719320461,-1.247010867,0.378814125,-0.498716631,-0.542070074,0.75396833,0.191036687,0.385848503,-0.319175353,0.246128149,1.8035174,0.559007065,0.383405206,0.476274022,0.386690847,-0.339533885,-0.106954991,-0.958980403,-0.102255113,0.651579102,0.387819695,0,1
102045470_-546481364271947360,-8.226615243,0.08150512,0.07938784,-0.498880465,-1.578875087,-3.638120895,3.405765775,0.1455529,-1.04441046,-2.706889463,-0.366952279,0.363169054,-1.302048453,-1.418737113,-0.611760132,0.929223132,1.31888229,-0.900173398,-0.155169617,-0.383409546,0.379140327,-0.17831162,0.943652647,0.614468012,-0.537472818,0.049616656,-0.323212335,-0.89881402,-0.00506076,-0.6200474,-0.21723296,-0.108253593,-0.666051249,-0.218634649,-0.962077582,0.788147717,-0.673483591,0.059320559,0.405964364,0.084924249,1,0
102045470_-546870345271803317,-2.318989566,4.598727456,2.428280995,10.41074714,-9.125153791,7.54246403,-9.69708139,-0.322264384,-2.056129206,-2.660498578,-1.685811474,3.762817869,0.647046365,0.748242906,-1.964064158,0.70492853,0.96597455,-2.629166845,1.378109603,-4.180752317,-0.36120898,0.824940566,-3.263152248,1.610726164,1.414259031,0.91142287,-1.026462205,0.093444896,1.533391412,-1.991573199,-3.176265772,-1.658885911,0.652332406,2.561840073,-2.167424955,2.23644773,0.319072196,-3.158980958,-1.431236826,-0.033788312,0,1
102046109_-509857783266739361,-7.669575979,0.761263816,0.849183343,-0.616067577,-0.232725347,-1.237100705,1.934960621,-0.280975041,-1.301014111,-0.751978401,0.613471577,0.902494565,1.082347397,0.330874579,-0.940110629,-0.32634658,0.137828482,0.103040936,0.835313377,0.531985479,-0.602736678,-0.250630074,1.743950912,-0.964676586,-0.412625599,0.255923371,-0.709291725,0.319779363,0.122636431,-0.053315579,-0.272928763,-0.345318695,-0.23217897,-1.019015536,-0.86254304,1.180305461,-0.475947915,0.509001832,0.094836775,-0.045545206,0,1
102046109_-510654170266919068,-3.274109729,3.028679132,-0.428351475,2.261669966,0.799840393,-2.409378742,3.793449337,0.781556699,-1.707535773,-3.761244457,1.808398339,2.746320827,1.211818635,2.608066047,-1.194717411,3.595306041,1.855626557,1.986739974,1.438691254,0.487129585,-0.215125943,0.05738547,-0.918639523,-0.537972886,0.506488425,-1.158113449,-1.067730178,-1.193736988,1.127297393,0.18193907,-0.165652912,-0.707542526,-0.434512173,1.011760477,1.366730927,0.143345911,-1.756580059,0.450179115,0.897336963,-0.818220941,0,1
102046109_-511033523266174541,-9.996345462,-0.870513267,-2.530751848,1.805753958,-0.522768196,-3.989326664,1.518243734,1.44574931,0.301749553,-0.718174318,-0.976745401,0.88821553,0.153870184,-0.353619674,-1.145099255,-0.763766801,0.516154002,-0.077585407,0.971695569,0.107556009,0.731782813,0.297993584,0.298382546,-0.099870334,-0.957515739,0.211306996,-0.268713845,-0.201036248,0.334413741,0.322037617,-0.447288163,0.80610889,-0.013110567,-0.2979972,0.387796913,0.227435272,0.579096276,0.502949042,0.617406373,-0.286622601,0,1
102046109_-513892119266503540,-12.05852706,-2.554865042,-3.309700158,2.070595609,-3.389447271,-4.504416251,1.429047386,-0.384742968,-4.246031096,0.105763172,1.836653283,-1.017015791,-0.049033232,0.819597077,-1.339180863,-0.892428056,0.654673291,-0.080526099,1.752207107,1.110118099,0.965764948,-0.040456815,0.170640471,-0.360814046,-0.670882341,-1.047985824,-0.888395781,1.38662813,0.711318125,-0.030969167,1.304019323,1.519362506,-0.275432607,0.035469416,-0.348545732,-0.666787786,1.218278377,-0.787539041,1.093110877,0.598224727,0,1
102046110_-514895645265007140,-9.672654748,0.043150877,-1.184923504,2.347674918,1.573133758,0.488681644,3.940394898,-1.798491936,-1.636024642,1.316491837,-0.904782214,-0.429214288,0.222472066,-0.32370087,-1.482646722,1.014031848,-0.509172595,-0.4759366,-0.455607363,-0.07058927,0.647751793,-0.686931522,1.066981615,0.114976575,0.09613557,0.296534377,0.24725187,0.374450306,0.516240337,0.421520666,1.072676693,-0.610656743,0.072409684,0.316664751,-0.460432726,0.452151836,0.113165221,0.064687291,-0.322165736,0.341556442,0,1
102046110_-516230954265061874,-2.478252762,7.230397163,0.246700805,3.28070056,4.263577301,3.327251638,6.620009913,-3.118808435,-4.481584279,1.010602654,-1.565974648,-2.245472504,-3.662239741,-0.339224195,-1.949838332,-1.213244982,-0.19926486,-0.851600675,-0.980325353,-1.364062347,0.26186625,-0.130102564,1.944215995,0.514834885,-0.407034049,-0.068201317,0.097371259,-0.96764749,-0.289616697,0.718282463,0.175765383,-0.403398784,-0.666357063,0.204215308,-0.224141577,-0.399606088,1.465121927,0.656808003,-0.419662474,0.58437416,0,1
102046110_-516934554266353305,-5.638625162,0.074288252,0.877521294,0.928417904,4.252646551,4.825058725,3.251421671,-1.783112214,1.495733214,-0.287619192,-0.992561967,1.515048502,-0.522884986,-1.580155352,-0.674283958,0.607699612,-0.540403947,3.034428026,1.19284681,0.132687118,-1.568899685,-0.95101906,-0.087660569,-0.30477776,1.350418154,-0.009515745,1.022591385,-0.378203768,1.743485916,0.982218683,0.306323709,-1.170352226,-1.309970904,-0.041483272,-0.300987614,-0.045370782,-0.493471036,0.826678263,0.345350421,-0.11750287,0,1
102046110_-518196033265710548,2.327366738,9.73941031,-0.533327858,0.615717572,0.174785416,-1.940366617,0.195113434,4.923381139,-0.193389034,-2.732856227,0.051094727,-0.13448241,-0.703935505,-1.544776535,1.212681941,-1.022100749,1.082636832,-0.513362931,-0.7784949,-0.450572584,-0.023598179,0.171464956,1.048700221,-0.643907578,-1.323982374,-0.476922303,-0.374123515,-1.57400659,0.341281662,1.415074336,0.053222164,0.620485175,1.640868264,-0.287079641,0.880031253,-0.67436179,-0.348912317,0.243726116,-0.189532763,-0.301181782,0,1
102046110_-518495362266147268,-8.912586221,0.43663022,0.016846792,2.750211044,1.213750139,-0.233828469,3.223050459,-0.653029645,-0.892728658,0.561164147,-1.231993857,-0.803935172,0.218146569,-0.35283215,-2.317080642,1.663938828,0.752865194,-0.100925473,-0.443233239,0.12069247,0.524285884,-0.508317559,1.250364933,-1.108613501,0.104530778,-0.11993506,-0.402676967,-0.292463338,0.975215102,0.065689431,0.808327352,0.082843868,-0.121038932,-0.423249329,-0.856138075,0.441586936,-0.162491372,0.549845474,-0.249448277,-0.194994833,1,0
102046111_-520919984265258601,-10.57589789,-0.837797294,-1.435308404,6.038122217,0.176932746,1.497679335,3.942065625,-1.291994294,-0.348097373,1.729815931,-1.318989032,-2.344797242,-0.400895719,-1.186740655,-1.24753763,0.94580163,-0.579481986,0.690211937,-2.162681742,0.638562068,0.678288705,-0.741612191,0.970941913,-1.439043933,1.588512175,-0.08313225,0.590769097,-0.127496237,1.368293678,0.08838354,1.683842552,0.366273186,1.034957457,0.54219944,-0.918909683,-0.399436841,2.065220685,-0.654078168,0.230143198,0.875909028,0,1
